Year,Description,Image Alt,Image Link,Month,News Title,News Description
2012,Cartoonist arrested on sedition charges released on bail  - Sept'12,Maskatoons?,https://amul.com/files/hits/amul-hits-1489.jpg,9,,
2012,Andy Murray wins the US open - Sept'12,Karey yaan Murray!.,https://amul.com/files/hits/amul-hits-1488.jpg,9,,
2012,"Tribute to  Dr.V. Kurien, Father of the White Revolution  - Sept'12","THANK YOU FOR GIVING US HAUSLA, PRAGATI & ANAND",https://amul.com/files/hits/amul-hits-1487.jpg,9,,
2012,Mumbai Monorail  project accident at Andheri -Sept'12,Monofail?,https://amul.com/files/hits/amul-hits-1486.jpg,9,,
2012,Prince Harry's antics in Las Vegas. - Sept'12,Prince Harried!,https://amul.com/files/hits/amul-hits-1485.jpg,9,,
2012,Dismal performance by Sachin Tendulkar in the ongoing Test Series.- Sept'12,Move your feet to eat!,https://amul.com/files/hits/amul-hits-1484.jpg,9,,
2012,Hollywood star Clint Eastwood  speaks to invisible US President Barack Obama at a Republican Convention.- Sept'12,Clint Feastfoods with Obamul!,https://amul.com/files/hits/amul-hits-1483.jpg,9,,
2012,Ruling Party leader's comments against the Opposition party.- Aug'12,Blackmail chhodo!  Yellow maal khao!,https://amul.com/files/hits/amul-hits-1482.jpg,8,,
2012,Unmukt Chand takes India to glory at the ICC Under 19 Cricket World Cup - Aug'12,Chand taare tod laaye!,https://amul.com/files/hits/amul-hits-1480.jpg,8,,
2012,Tribute to veteran actor AK Hangal - Aug'12,Freedom fighter.Rahim Chacha.Masterji.Shambhu Kaka,https://amul.com/files/hits/amul-hits-1479.jpg,8,,
2012,Tribute to Neil Armstrong - First man to land on the moon - Aug'12,SEE YOU ON THE BRIGHT SIDE OF THE MOON!,https://amul.com/files/hits/amul-hits-1478.jpg,8,,
2012,"Cap on SMS, FB and Twitter - Aug'12",Smooth Maska-ing Service allowed!,https://amul.com/files/hits/amul-hits-1477.jpg,8,,
2012,Latest  'Coalgate' scam - Aug'12,Coalmaal !,https://amul.com/files/hits/amul-hits-1476.jpg,8,,
2012,VVS Laxman announces his retirement from International Cricket- Aug'12,VVS draws his own Laxmanrekha!,https://amul.com/files/hits/amul-hits-1475.jpg,8,,
2012,Latest Bollywood release 'Ek Tha Tiger'  - Aug'12,"Bake, kha ,Tiger!",https://amul.com/files/hits/amul-hits-1474.jpg,8,,
2012,England batsman sends 'provocative' text messages to members of the South African team - Aug'12,Kevin Tweeterson!,https://amul.com/files/hits/amul-hits-1473.jpg,8,,
2012,Pakistani cricket umpire vehemently denies his relationship with Mumbai - based model - Aug'12,A-Sad decision?,https://amul.com/files/hits/amul-hits-1472.jpg,8,,
2012,Sushil Kumar wins a silver for wrestling in the London Olympics - Aug'12,Kusti se Khusti tak!,https://amul.com/files/hits/amul-hits-1471.jpg,3,,
2012,Saina Nehwal wins a bronze in the Badminton singles in the London Olympics -  Aug'12,Breadminton Champ!,https://amul.com/files/hits/amul-hits-1470.jpg,8,,
2012,Shooter Vijay Kumar winning a Silver Medal at the London Olympics - Aug.12,VIJAY HO!,https://amul.com/files/hits/amul-hits-1469.jpg,3,,
2012,Mary Kom wins a bronze for boxing at the Olympics - Aug'12,Hum kisise kom nahin,https://amul.com/files/hits/amul-hits-1468.jpg,3,,
2012,U.S. Space agency's nuclear powered rover 'Curiosity' touched down on Mars - Aug'12,The Bread Planet!,https://amul.com/files/hits/amul-hits-1467.jpg,3,,
2012,Usain Bolt fastest runner creates new Olympic record- Aug'12,Sabki Bolti bandh!,https://amul.com/files/hits/amul-hits-1466.jpg,8,,
2012,Major power failure in North and North -East India - Aug'12,"Batti off, butter on!",https://amul.com/files/hits/amul-hits-1465.jpg,8,,
2012,Mystery surrounds the  woman in red who joined the march past of the Indian contingent at the Olympics - Aug'12,LAL KUDDI MAIDAN KHADDI,https://amul.com/files/hits/amul-hits-1464.jpg,3,,
2012,Indian shooter Gagan Narang wins a bronze at the Olympics - July'12,Door Gagan ke wow mein!,https://amul.com/files/hits/amul-hits-1463.jpg,7,,
2012,"Pranab Mukherjee, 13th President of India - July'12","AADARNIYA RASHTRAPATI, SARDAR PRANAB!",https://amul.com/files/hits/amul-hits-1462.jpg,7,,
2012,Olympics '12 -July'12,ON YOUR MASKA! GET SET ! GOLD!,https://amul.com/files/hits/amul-hits-1461.jpg,7,,
2012,Latest Hollywood release 'The Dark Knight Rises'- July'12,"BAT GOT BUTTER, CAT GOT CREAM!",https://amul.com/files/hits/amul-hits-1460.jpg,7,,
2012,"Gutkha, Paan masala ban comes into effect in Maharashtra - July'12",Paan maska la! Not Masala!,https://amul.com/files/hits/amul-hits-1459.jpg,7,,
2012,Tribute to Superstar Rajesh Khanna - July'12,Chala jaata hoon kisiki dhun mein....,https://amul.com/files/hits/amul-hits-1458.jpg,7,,
2012,India Pakistan Cricket series revived after five years - July'12,PICTURE ABHI PAKI HAI?,https://amul.com/files/hits/amul-hits-1457.jpg,7,,
2012,Controversy surrounding tainted offical's visit for the London Olympics   - July'12,Kalmadi ko chhod mut Makhen! Makhan ko chhod mut Kalmadi!,https://amul.com/files/hits/amul-hits-1456.jpg,7,,
2012,Proposal to ban horse carriages in Mumbai - July'12,EH  DIL HAI MUSHKIL JEENA YAHAN!,https://amul.com/files/hits/amul-hits-1455.jpg,7,,
2012,Tribute to wrestler & veteran actor Dara Singh - July'12,BOLO RUSTAM -E- HIND KI JAI!,https://amul.com/files/hits/amul-hits-1454.jpg,7,,
2012,Cover of the latest edition of Time magazine  - July'12,Amul ANYTIME,https://amul.com/files/hits/amul-hits-1453.jpg,7,,
2012,Roger Federer wins his 7th Wimbledon title   - July'12,RAJA FEDERER !,https://amul.com/files/hits/amul-hits-1452.jpg,7,,
2012,Scientists  at CERN research centre discover a new subatomic Paricle - Higgs Boson also called  Gods Particle.  - July'12,Every Particle's God sent!,https://amul.com/files/hits/amul-hits-1451.jpg,7,,
2012,Double amputee runner Pistorius also known as Blade Runner selected for the Olympics - July'12,PISTORIUS MAKES HISTORIUS!,https://amul.com/files/hits/amul-hits-1450.jpg,7,,
2012,Adarsh Housing soicety scam in Mumbai - July'12,Dosh Dosh na raha?,https://amul.com/files/hits/amul-hits-1449.jpg,7,,
2012,Euro 2012 champions Spain creates history - July'12,La Roja jaaneman!,https://amul.com/files/hits/amul-hits-1448.jpg,7,,
2012,Amul associates with the Hollywood release 'The Amazing Spiderman' - July '12,Amazing Spidermakhan!,https://amul.com/files/hits/amul-hits-1447.jpg,7,,
2012,Cristiano Ronaldo breaks down on Portugal's defeat in Euro 2012  June'12,"NO RONAL-DONA, CRISTIANO!",https://amul.com/files/hits/amul-hits-1446.jpg,6,,
2012,Sania Mirza accuses AITA for using her as a 'bait' while working out a compromise on ongoing row over team selection for the Olympics- June'12,THE BRAWL IS NOW IN HER COURT!,https://amul.com/files/hits/amul-hits-1445.jpg,6,,
2012,Forthcoming Presidential contest - June'12,Pro bun Mukherjee V/S PA Sangmaska!,https://amul.com/files/hits/amul-hits-1444.jpg,6,,
2012,Latest Bollywood release  'Gangs of Wasseypur' - June'12,GANGS OF MASKEYPUR!,https://amul.com/files/hits/amul-hits-1443.jpg,6,,
2012,Leading tennis pair refuse to partner each other - June'12,TENNIS THE MENACE!,https://amul.com/files/hits/amul-hits-1442.jpg,6,,
2012,Up- comming Presidential Elections - June'12,Takt ne kiya kya haseen sitam......,https://amul.com/files/hits/amul-hits-1441.jpg,6,,
2012,Tribute to Ghazal Maestro Mehdi Hassan - June'12,Melody Hassan,https://amul.com/files/hits/amul-hits-1440.jpg,6,,
2011,Wishing all a Happy 2012 ! - Dec'11,MERRY X'MASKA AND A SNACKY NEW YEAR!,https://amul.com/files/hits/amul-hits-1369.jpg,12,,
2011,Massive road digging in Mumbai - Dec'11,ROADPATI SE MARODPATI SE KARODPATI?,https://amul.com/files/hits/amul-hits-1368.jpg,12,,
2011,Activist Hazare's anti - corruption rally - Dec'11,"Kha na, Hazare!",https://amul.com/files/hits/amul-hits-1367.jpg,12,,
2011,Latest Bollywood release Don 2 - Dec11,From Don2Dusk,https://amul.com/files/hits/amul-hits-1366.jpg,12,,
2011,Tamil Nadu Chief Minister sacks close confidant - Dec'11,NO BUN FOR NANBAN!,https://amul.com/files/hits/amul-hits-1365.jpg,12,,
2011,Proposal to ban the Gita in Russia - Dec'11,TO RUSSIA WITH LOVE,https://amul.com/files/hits/amul-hits-1364.jpg,12,,
2011,Central minister seeks social media screening - Dec'11,www.faceblock.com?,https://amul.com/files/hits/amul-hits-1363.jpg,12,,
2011,India's top-spinner's stolen passport and other documents retrieved - Dec. 2011,Rob ne pakda di chori!,https://amul.com/files/hits/amul-hits-1362.jpg,12,,
2011,Tribute to legendary cartoonist Mario Miranda - Dec '11,"MISS FONSECA, MISS NIMBUPANI AND I  SAY GOODBYE, MARIO.....",https://amul.com/files/hits/amul-hits-1361.jpg,3,,
2011,Leading film actor publicly announces the birth of his baby through IVF-surrogacy - Dec'11,Papa kehte hain bada naam karega.....,https://amul.com/files/hits/amul-hits-1330.jpg,12,,
2011,Tribute to the evergreen hero - Dev Anand - Dec'11,MAIN ZINDAGI KA SAATH NIBHATA CHALA GAYA......,https://amul.com/files/hits/amul-hits-1314.jpg,12,,
2011,"Latest Bollywood release ""The Dirty Picture"" - December 2011",SMOOTH AS SILK. OOZING WITH TASTE,https://amul.com/files/hits/amul-hits-1313.jpg,12,,
2011,Controversy over FDI in the retail sector - Dec'11,MALL AMMARI!,https://amul.com/files/hits/amul-hits-1312.jpg,12,,
2011,Song 'Kolaveri Di' becomes a rage - Dec'11,"KHALO EVERY, KHALO EVERY, KHALO EVERYDAY!",https://amul.com/files/hits/amul-hits-1311.jpg,12,,
2011,"90th Birthday of Dr.V.Kurien on 26.11.11. - Father of the White   Revolution,The Milkman of India and  Architect of Operation Flood - Nov'11","Makhani happy returns of the day, Dr.Kurien!",https://amul.com/files/hits/amul-hits-1310.jpg,11,,
2011,Former circketer's allegations against 1996 World Cup - Nov'11,"Rote,Rote, Phansna seekho, Phanste, Phanste, Rona!",https://amul.com/files/hits/amul-hits-1309.jpg,11,,
2011,Indian rupee at an all time low! - Nov'11,Dollar becomes taller,https://amul.com/files/hits/amul-hits-1308.jpg,11,,
2011,Social networking site deactivates famous author's account - Nov'11,GUMNAAM HAI KOI...... BADNAAM HAI KOI?,https://amul.com/files/hits/amul-hits-1307.jpg,11,,
2011,Release of the latest film ' The Adventures of TinTin' - Nov'11,PACKPACK FOR TINTIN,https://amul.com/files/hits/amul-hits-1306.jpg,11,,
2011,Proposal to split India's most populous state into four parts - Nov'11,Cut it UP!,https://amul.com/files/hits/amul-hits-1305.jpg,11,,
2011,Leading airline in a financial crisis - Nov'11,Please fasten your eatbelts!,https://amul.com/files/hits/amul-hits-1304.jpg,11,,
2011,The popular Bollywood couple expecting a child - Nov.'11,ABHI BABY!,https://amul.com/files/hits/amul-hits-1303.jpg,11,,
2011,New entrant on popular T.V. reality show - Nov'11,Swamul for Agnivesh!,https://amul.com/files/hits/amul-hits-1302.jpg,11,,
2011,Cricket's latest scandal regarding spot-fixing- Nov'11,This spot is fixed for Amul Butter,https://amul.com/files/hits/amul-hits-1301.jpg,11,,
2011,Birth of the seven billionth baby of the world - Nov'11,7 BILLION,https://amul.com/files/hits/amul-hits-1300.jpg,11,,
2011,Latest Bollywood release 'Ra.One'- Oct'11,KHA . ONE,https://amul.com/files/hits/amul-hits-1299.jpg,10,,
2011,The forthcoming Formula 1 race to be held in Noida - Oct.'11,Formula Bun!,https://amul.com/files/hits/amul-hits-1298.jpg,10,,
2011,100 year old completing the recently held Marathon Run - Oct.'11,May the fauj be with you!,https://amul.com/files/hits/amul-hits-1297.jpg,3,,
2011,Team Anna member accused of claiming inflated airfare - Oct'11,Bedi Ga Ga,https://amul.com/files/hits/amul-hits-1296.jpg,10,,
2011,Results of by elections in four states - Oct'11,Har ya na?,https://amul.com/files/hits/amul-hits-1295.jpg,10,,
2011,Goons beat up senior lawyer in his chambers in Delhi - Oct'11,"THE GOON, THE BAD & THE UGLY!",https://amul.com/files/hits/amul-hits-1294.jpg,10,,
2011,Tribute to Ghazal maestro Jagjit Singh - Oct'11,Rekhaaon ka khel hai muqaddar......,https://amul.com/files/hits/amul-hits-1293.jpg,10,,
2011,Government  rolls out World's cheapest Tablet 'Aakash'- Oct'11,Aakashak tablet!,https://amul.com/files/hits/amul-hits-1292.jpg,10,,
2011,Tribute to Steve Jobs - co-founder of Apple - Oct'11,STEVE JOBS,https://amul.com/files/hits/amul-hits-1291.jpg,10,,
2011,Amul sponsors the Sauber Formula 1 team in the forthcoming Indian Grand Prix - Oct'11,Zindagi ek Sauber hai Suhana!,https://amul.com/files/hits/amul-hits-1290.jpg,10,,
2011,Former Pakistani fast bowler Shoaib Akhtar's ouburst against Sachin Tendulkar in his autobiography - September'11,"Tab bhi phekta tha, ab bhi phekta hai",https://amul.com/files/hits/amul-hits-1289.jpg,9,,
2011,A solution being sought for the 2G Spectrum scam -September'11,Kuch raaz......kuch naraaz!,https://amul.com/files/hits/amul-hits-1288.jpg,9,,
2011,Tribute to former Indian cricket captain Mansur Ali Khan Patudi - September'11,KHUDA KO YAHIN MANSUR THA!,https://amul.com/files/hits/amul-hits-1287.jpg,9,,
2011,BCCI terminates the IPL franchise of Team 'Kochi Tuskers Kerala' for default of payment - September '11,Maska for Tuskers!,https://amul.com/files/hits/amul-hits-1286.jpg,9,,
2011,Meter tampering  by Autorickshaws in Mumbai - September '11,Auto trickshaw!,https://amul.com/files/hits/amul-hits-1285.jpg,9,,
2011,"Proposed Rath Yatra against corruption, by a Politician - September '11","Amul khao, Rath ho ya din!",https://amul.com/files/hits/amul-hits-1284.jpg,9,,
2011,Indian Hockey Team unhappy with the prize money offered for winning the Asian Champions Trophy - September '11,Hakk de!,https://amul.com/files/hits/amul-hits-1283.jpg,9,,
2011,Djokovic - winner of the U.S. Open - September '11,"HAVE A SANDVIC, DJOKOVIC!",https://amul.com/files/hits/amul-hits-1282.jpg,9,,
2011,Indian cricketer's injured in the ongoing ODI's - September '11,Buttered and bruised!!,https://amul.com/files/hits/amul-hits-1281.jpg,9,,
2011,Triumph of peoples power!- Aug'11,A taste of democracy!,https://amul.com/files/hits/amul-hits-1280.jpg,8,,
2011,Iconic Apple head Steve Job resigns - Aug'11,Apple loses its core!,https://amul.com/files/hits/amul-hits-1279.jpg,8,,
2011,Outstanding performance of  Indian Cricketer Rahul Dravid - Aug'11,Wall stands tall among brickbats!,https://amul.com/files/hits/amul-hits-1278.jpg,8,,
2011,Anti-Corruption crusade - Aug'11,Happy Anna-dependence Day!,https://amul.com/files/hits/amul-hits-1277.jpg,8,,
2011,Tribute on the demise of veteran actor Shammi Kapoor  - Aug'11,Taarif karu kya uski.....,https://amul.com/files/hits/amul-hits-1276.jpg,8,,
2011,Controversy surrounding the latest Bollywood release 'Aarakshan' - Aug'11,NO SURAKSHAN FOR AARAKSHAN?,https://amul.com/files/hits/amul-hits-1275.jpg,8,,
2011,Downgrading of  U.S. credit rating - Aug'11,"Dollar hai, dola re, dola re!",https://amul.com/files/hits/amul-hits-1274.jpg,8,,
2011,"Due to poor material used by Municipal Corporation, the Mumbai roads are full of pot-holes - Aug 2011",City Car Pareshan!,https://amul.com/files/hits/amul-hits-1273.jpg,8,,
2011,"Indian cricketer suspected for applying vaseline on the edge of his cricket bat, at the ongoing Test series - Aug 2011","Snack, don't snick!",https://amul.com/files/hits/amul-hits-1272.jpg,8,,
2011,Outgoing C.M. of a state vents his rage by smashing a laptop - Aug 2011,SLAPTOP!,https://amul.com/files/hits/amul-hits-1271.jpg,8,,
2011,Main accused in CWG scam reported to be suffering from memory loss - July 2011,Hmmmmmm.....maine kya khaya?,https://amul.com/files/hits/amul-hits-1270.jpg,7,,
2011,Recent comment on Congress youth leader's 'half Indian nationality'- by leading Bollywood actor - July 2011,Born in India.Bread in India.,https://amul.com/files/hits/amul-hits-1269.jpg,7,,
2011,On going  cricket test series between  India and England at Lord's - July 2011,Mouth watering prospect!,https://amul.com/files/hits/amul-hits-1268.jpg,7,,
2011,On going investigation of recent bomb blasts in Mumbai - July 2011,MUMBAIKAR KUCH KAR!,https://amul.com/files/hits/amul-hits-1267.jpg,7,,
2011,Reshuffle of the cabinet by the Prime Minister - July'11,"Reshuffle Cabinets,  never fridges!",https://amul.com/files/hits/amul-hits-1266.jpg,7,,
2011,Agitation for an Independent Telangana state - July 2011,AADHA PRADESH!,https://amul.com/files/hits/amul-hits-1265.jpg,7,,
2011,Rahul Gandhi's Padyatra in U.P - July'11,BREADYATRA!,https://amul.com/files/hits/amul-hits-1264.gif,7,,
2011,Health Minister's comment that Homosexuality is a disease - July'11,AISE KHAYALON SE AZAD KAB HONGE?,https://amul.com/files/hits/amul-hits-1263.jpg,7,,
2011,"Cops raid a lounge in Malad, Mumbai & arrest youngsters on charges of indecent dancing - July'11",KHISCO DANCER!,https://amul.com/files/hits/amul-hits-1262.jpg,7,,
2011,Doping scandal involving top Indian Athletes - July'11,YEH ZINDAGI NA MILEGI DOPE-ARA!,https://amul.com/files/hits/amul-hits-1261.jpg,7,,
2011,On the latest Bollywood release 'Bbuddah Hoga Tera Baap' - July 2011,BHOOKA HOGA TERA BAAP!,https://amul.com/files/hits/amul-hits-1260.jpg,7,,
2011,Debate over the 'Umpires' Decision Review System' in Cricket - June 2011,Utterly Delicious Refuel System!,https://amul.com/files/hits/amul-hits-1259.jpg,6,,
2011,Reported case of bugging of the office of the Finance Minister - June 2011,YEH BUGTAMEEZ KAUN HAI?,https://amul.com/files/hits/amul-hits-1258.jpg,6,,
2011,"Ship M V Wisdom docked off Juhu beach, Mumbai attracting huge crowds - June 2011","Amul Roz, Kha!",https://amul.com/files/hits/amul-hits-1257.jpg,6,,
2011,Latest Bollywood song mired in controversy - June 2011,Kha Kha Amul Roz,https://amul.com/files/hits/amul-hits-1256.jpg,6,,
2011,Tribute to Indian journalist assassinated - June 2011,"Karo sahi, daro nahin!",https://amul.com/files/hits/amul-hits-1255.jpg,6,,
2011,Renowned artist M.F. Hussain passes away in London - June 2011,Unki yaadein aaj bhi rangeen hai,https://amul.com/files/hits/amul-hits-1254.jpg,6,,
2011,Political figure dances at Rajghat as a sign of protest - June 2011,SWARAAJA NACH LE!,https://amul.com/files/hits/amul-hits-1253.jpg,6,,
2011,Agitation to recover the black money and bring it back to the country - June 2011,JINHE NAAZ HAI HIND PAR WOH KAHAN HAI?,https://amul.com/files/hits/amul-hits-23.jpg,6,,
2011,Proposal for Legal drinking age in Maharashtra to be raised to 25 years - June 2011,can't raise a toast? Try butter.,https://amul.com/files/hits/amul-hits-22.jpg,6,,
2011,Lokpal Bill mired in controversy - June 2011,LOK KIYA JAYE?,https://amul.com/files/hits/amul-hits-21.jpg,6,,
2011,3D Animation film 'KUNG FU PANDA 2' - June 2011,Yellow butter!,https://amul.com/files/hits/amul-hits-20.jpg,6,,
2011,Chennai Super Queen - May 2011,Chennai Super Queen!,https://amul.com/files/hits/amul-hits-1333.jpg,5,,
2011,On Chennai Super Kings winning the finals of IPL IV - May - 2011,Vannakamul!,https://amul.com/files/hits/amul-hits-19.jpg,5,,
2011,Error in the list of India's most wanted terrorists - May - 2011,COMEDY OF TERRORS!,https://amul.com/files/hits/amul-hits-18.jpg,5,,
2011,Bollywood actress caught by the cutoms in Mumbai airport - May - 2011,Lamba wait at Airport!,https://amul.com/files/hits/amul-hits-17.jpg,5,,
2011,Mamata Banerjee wins the West Bengal elections with a thumping majority - May - 2011,Mamata butterji?,https://amul.com/files/hits/amul-hits-16.jpg,5,,
2011,Popular youth leader fighting for the farmers rights in U.P- May - 2011,Kheton ka khiladi!,https://amul.com/files/hits/amul-hits-15.jpg,5,,
2011,West Indian cricketer in top form in the ongoing IPL series- May 2011,Ban gayle ore!!,https://amul.com/files/hits/amul-hits-14.jpg,5,,
2011,On-going Airlines strike - May 2011,NAARAJ MAHARAJ!,https://amul.com/files/hits/amul-hits-13.jpg,5,,
2011,The most wanted terrorist captured & killed - May 2011.,Bun laden with makhan!,https://amul.com/files/hits/amul-hits-12.jpg,5,,
2011,On the latest Bollywood release DUM MAARO DUM - April 2011.,YUM KARO BUN!,https://amul.com/files/hits/amul-hits-11.jpg,4,,
2011,Forth-coming Royal wedding in London - April 2011.,DO YOU LOVE AMUL?,https://amul.com/files/hits/amul-hits-10.jpg,4,,
2011,Hype surrounding the relationship between captain of a leading IPL cricket team and a British actress- April 2011.,HURLEY MORNING BREAKFAST!,https://amul.com/files/hits/amul-hits-9.jpg,4,,
2011,Mumbai Paani puri vendor caught operating under unhygienic conditions - April 2011,Haani puri?,https://amul.com/files/hits/amul-hits-8.jpg,4,,
2011,Popular Bollywood actor's cricket team winning an IPL match - April 2011,PUNJAB ZINTAABAD!,https://amul.com/files/hits/amul-hits-7.jpg,4,,
2011,Popular Bollywood actor's cricket team winning an IPL match - April 2011,"Shah, rukh badal gaya?",https://amul.com/files/hits/amul-hits-6.jpg,4,,
2011,"Popular youth leader being addressed as an ""Amul Baby""",They are both Amul babies!,https://amul.com/files/hits/amul-hits-5.jpg,dec,,
2011,Prominent socialist on a hunger strike in support of the Lokpal Bill - April 2011,Hazare Khwaishein Aisi!,https://amul.com/files/hits/amul-hits-4.jpg,4,,
2011,The captain of the Indian cricket team becomes the youth icon on winning the World Cup - April 2011.,Doniya uski mutthi mein!,https://amul.com/files/hits/amul-hits-3.jpg,4,,
2011,India wins the Cricket World Cup - April 2011,Cup hai toh up hai!,https://amul.com/files/hits/amul-hits-2.jpg,4,,
2011,Motivating the Indian cricket team for the Cricket World Cup Finals - April 2011,BLEED BLUE,https://amul.com/files/hits/amul-hits-1.jpg,4,,
2011,Indian cricketer's outstanding performance in the current World Cup - Mar' 2011,Rejyuvinate yourself!,https://amul.com/files/hits/amul-hits-112.jpg,3,,
2011,Scramble for tickets for World Cup Cricet matches- Mar' 2011,Tickets bhi VIP's kha gaye?,https://amul.com/files/hits/amul-hits-111.jpg,3,,
2011,Political unrest in Libya - Mar' 2011,NO MAAFI FOR GADDAFI!,https://amul.com/files/hits/amul-hits-110.jpg,3,,
2011,India's poor performance against South Africa in the on-going Cricket World cup - Mar' 2011,One day matam!......,https://amul.com/files/hits/amul-hits-109.jpg,3,,
2011,On an on-going TV commercial - March 2011.,Amul is the official sponsor of,https://amul.com/files/hits/amul-hits-108.jpg,3,,
2011,Recently announced Union Budget - March 2011,"Pranab, Makhanji!",https://amul.com/files/hits/amul-hits-107.jpg,3,,
2011,Latest Academy Awards - March 2011,Firth name in butters!,https://amul.com/files/hits/amul-hits-106.jpg,3,,
2011,Amul is the official sponsor of the Netherlands cricket team - Feb. 2011.,AMULSTERDAM!,https://amul.com/files/hits/amul-hits-105.jpg,2,,
2011,Virender Sehwag equals Kapil Dev's feat of 175 runs in the World Cup - Feb. 2011.,A KAPIL OF CLASSICS!,https://amul.com/files/hits/amul-hits-104.jpg,2,,
2011,Opening ceremony of Cricket World Cup 2011 - Feb. 2011.,BUTTA RICKSHAW!,https://amul.com/files/hits/amul-hits-103.jpg,2,,
2011,Faux-pas made by a minister at the United Nations - Feb. 2011,Portugalti!,https://amul.com/files/hits/amul-hits-102.jpg,2,,
2011,Forth coming live concept of a popular western singer in Mumbai - Feb. 2011.,Cuts like a knife!,https://amul.com/files/hits/amul-hits-101.jpg,2,,
2011,The latest Bollywood film Yeh Saali Zindagi - Feb. 2011.,A Khaale Zindagi Bhar,https://amul.com/files/hits/amul-hits-100.jpg,2,,
2011,"Current state of Eden Gardens, proposed venue for Cricket World Cup - Feb. 2011",Garden nosto hoye geche!!,https://amul.com/files/hits/amul-hits-99.jpg,2,,
2010,India's victory over South Africa in the second Test match - Dec '10,Can't handle green tops ....Try yellow tops!,https://amul.com/files/hits/amul-hits-90.jpg,12,,
2010,"VVS Laxman's outstanding performance, enabling India to win against South Africa in the second Test match - Dec '10","VVS,Thanxman!!",https://amul.com/files/hits/amul-hits-89.jpg,12,,
2010,Latest popular Bollywood item song - Dec '10,Sheila ki Makhani!,https://amul.com/files/hits/amul-hits-88.jpg,12,,
2010,Unaffordable escalating price of onions - Dec '10,"Hum bhookh mita sakte hai, pyaaz nahin!",https://amul.com/files/hits/amul-hits-87.jpg,12,,
2010,"Sachin Tendulkar, the first batsman to score 50 test centuries - Dec '10",Sachincredible appetite!,https://amul.com/files/hits/amul-hits-86.jpg,12,,
2010,Chinese Premier Wen Jiabao's visit to India - Dec '10,WONTON MORE MASKA?,https://amul.com/files/hits/amul-hits-85.jpg,12,,
2010,Leak of diplomatic cables - Dec.'10,PHASSANGE!,https://amul.com/files/hits/amul-hits-84.jpg,12,,
2010,Top Industrialist brothers competing with one another,Bhaiscrapers!,https://amul.com/files/hits/amul-hits-83.jpg,dec,,
2010,Visit of French President and wife to India - Dec'10,Bruni maska!,https://amul.com/files/hits/amul-hits-82.jpg,12,,
2010,Phone tapping & 2G spectrum scam- Dec'10,Radia-active disclosures!,https://amul.com/files/hits/amul-hits-81.jpg,12,,
2010,Chief Minister of Bihar re-elected with a sweeping majority - Nov '10,Samosa mein nahin rahe aloo.... maska daalo!,https://amul.com/files/hits/amul-hits-80.jpg,11,,
2010,The current 2G Spectrum scam leading to the Union Minister resigning - Nov.'10,Phone banega crorepati!,https://amul.com/files/hits/amul-hits-79.jpg,11,,
2010,Indian spinner turns batsman in the ongoing cricket test series - Nov '10,The Bun Eater!,https://amul.com/files/hits/amul-hits-78.jpg,11,,
2010,Change of administrators by the High Command- Nov '10,Sharam adhikari !,https://amul.com/files/hits/amul-hits-77.jpg,11,,
2010,Forthcoming visit of the US President - Nov '10,"Barack , o khana !",https://amul.com/files/hits/amul-hits-76.jpg,11,,
2010,"Colaba area in South Mumbai, where the US President will be based resembles a fortress- Nov '10",Baracked Colaba!,https://amul.com/files/hits/amul-hits-75.jpg,11,,
2010,Multi-crore building society scam in South Mumbai - October'10,Wah! Kya adarsh hai inke!,https://amul.com/files/hits/amul-hits-74.jpg,10,,
2010,Cookery show 'Master Chef India' on Star Plus - Oct'10,Maska Chef!,https://amul.com/files/hits/amul-hits-73.jpg,10,,
2010,Political upheaval in Karnataka Assembly - Oct'10,President's drool!,https://amul.com/files/hits/amul-hits-72.jpg,10,,
2010,Sania Nehal wins the gold in women's singles in badminton in the Commonwealth Games- Oct'10,Need gold? Saina hai na!,https://amul.com/files/hits/amul-hits-71.jpg,10,,
2010,The termination of two IPL franchises from IPL 4 - Oct'10,Royal mess for Kings!,https://amul.com/files/hits/amul-hits-70.jpg,10,,
2010,Inauguration of the Commonwealth Games- Oct'10,I declare this pack open,https://amul.com/files/hits/amul-hits-69.jpg,8,,
2010,On the latest Bollywood hit 'Robot'- Oct'10,He slices 1000 loaves with one finger!,https://amul.com/files/hits/amul-hits-68.jpg,10,,
2010,On the Allahabad High court verdict - Oct'10,Divide......and unite !,https://amul.com/files/hits/amul-hits-67.jpg,10,,
2010,The sorry state of affairs in organizing the forth coming Commonwealth Games- Sept'10,Incurable India !,https://amul.com/files/hits/amul-hits-66.jpg,9,,
2010,Instilling confidence for the forth-coming Commonowealth Games - Sept'10,Jigrr mat haaro!,https://amul.com/files/hits/amul-hits-65.jpg,9,,
2010,Latest Bollywood block-buster 'Dabangg' - Sept.'10,"MASKA KHOLA HAI, DARLING TERE LEYE!",https://amul.com/files/hits/amul-hits-64.jpg,9,,
2010,Nation-wide bandh on price rise issue - Sept.'10,BHARAT BANDH? ISKO KHOLO!,https://amul.com/files/hits/amul-hits-63.jpg,9,,
2010,American television series - `24' starring Bollywood actor Anil Kapoor - Sept.'10,EATEN 24 HOURS A DAY,https://amul.com/files/hits/amul-hits-62.jpg,9,,
